account_id,Sum of awg_engagement_rate,Sum of comment_engagement_rate,create_time,Sum of followers,Sum of following,is_ad_virtual,is_verified,like_count,Sum of like_engagement_rate,Sum of likes,open_favorite,top_videos,timestamp,Sum of videos_count
jha_ranju01,0.017198423645320197,0.0002985221674876847,null,145000,81,false,false,null,0.01689990147783251,6200000,null,"https://www.tiktok.com/@jha_ranju01/video/7265308326114741506,https://www.tiktok.com/@jha_ranju01/video/7265272242978802946,https://www.tiktok.com/@jha_ranju01/video/7264956861592407297,https://www.tiktok.com/@jha_ranju01/video/7264875912716471553,https://www.tiktok.com/@jha_ranju01/video/7264600094459055361,https://www.tiktok.com/@jha_ranju01/video/7264526424076274946,https://www.tiktok.com/@jha_ranju01/video/7264484516872408322,https://www.tiktok.com/@jha_ranju01/video/7264475388200504578,https://www.tiktok.com/@jha_ranju01/video/7264455383085829378,https://www.tiktok.com/@jha_ranju01/video/7264444956528413954,https://www.tiktok.com/@jha_ranju01/video/7264218005071023361,https://www.tiktok.com/@jha_ranju01/video/7264163532583800065,https://www.tiktok.com/@jha_ranju01/video/7263860967807749377,https://www.tiktok.com/@jha_ranju01/video/7263831406751649025,https://www.tiktok.com/@jha_ranju01/video/7263455242598059265,https://www.tiktok.com/@jha_ranju01/video/7263407421413018882,https://www.tiktok.com/@jha_ranju01/video/7263349835690970370,https://www.tiktok.com/@jha_ranju01/video/7263106829163482370,https://www.tiktok.com/@jha_ranju01/video/7263099721886076161,https://www.tiktok.com/@jha_ranju01/video/7263068667770834177,https://www.tiktok.com/@jha_ranju01/video/7263019712332696834,https://www.tiktok.com/@jha_ranju01/video/7262725905502473473,https://www.tiktok.com/@jha_ranju01/video/7262714889070841089,https://www.tiktok.com/@jha_ranju01/video/7262359892122471682,https://www.tiktok.com/@jha_ranju01/video/7262339781139565826,https://www.tiktok.com/@jha_ranju01/video/7262294268822179073,https://www.tiktok.com/@jha_ranju01/video/7262250182455069954,https://www.tiktok.com/@jha_ranju01/video/7262006937548590338,https://www.tiktok.com/@jha_ranju01/video/7261984553072479489,https://www.tiktok.com/@jha_ranju01/video/7261882406028856577,https://www.tiktok.com/@jha_ranju01/video/7261846631077711106,https://www.tiktok.com/@jha_ranju01/video/7261609389369462017,https://www.tiktok.com/@jha_ranju01/video/7261577733292018945,https://www.tiktok.com/@jha_ranju01/video/7260748701344271617,https://www.tiktok.com/@jha_ranju01/video/7260506027928407297",2023-08-10 00:00:00,2593
jhanvalles,0.7074791299235743,0.007527336860670194,null,24300,16,false,false,null,0.6999517930629041,728300,null,"https://www.tiktok.com/@jhanvalles/video/7219478113967672582,https://www.tiktok.com/@jhanvalles/video/7200546740506742022,https://www.tiktok.com/@jhanvalles/video/7186784201381776646,https://www.tiktok.com/@jhanvalles/video/7166372019397872902,https://www.tiktok.com/@jhanvalles/video/7162667639704194309,https://www.tiktok.com/@jhanvalles/video/7160419675568966917,https://www.tiktok.com/@jhanvalles/video/7140411187623234821,https://www.tiktok.com/@jhanvalles/video/7127061122888256774,https://www.tiktok.com/@jhanvalles/video/7104796056671538438,https://www.tiktok.com/@jhanvalles/video/7103315398556126470,https://www.tiktok.com/@jhanvalles/video/7102196987180698885,https://www.tiktok.com/@jhanvalles/video/7101827833886035206,https://www.tiktok.com/@jhanvalles/video/7088834161393388805,https://www.tiktok.com/@jhanvalles/video/7082435772812381446,https://www.tiktok.com/@jhanvalles/video/7079877439073029382,https://www.tiktok.com/@jhanvalles/video/7079193441372065030,https://www.tiktok.com/@jhanvalles/video/7078079097859001606,https://www.tiktok.com/@jhanvalles/video/7076965144357571846,https://www.tiktok.com/@jhanvalles/video/7075120137522695429,https://www.tiktok.com/@jhanvalles/video/7074382676634914054,https://www.tiktok.com/@jhanvalles/video/7072899433930706181,https://www.tiktok.com/@jhanvalles/video/7071781950876339461,https://www.tiktok.com/@jhanvalles/video/7069457436977024261,https://www.tiktok.com/@jhanvalles/video/7067718602178317574,https://www.tiktok.com/@jhanvalles/video/7066977764884139269,https://www.tiktok.com/@jhanvalles/video/7065501112496819462,https://www.tiktok.com/@jhanvalles/video/7064638135891692805,https://www.tiktok.com/@jhanvalles/video/7063615463837764869,https://www.tiktok.com/@jhanvalles/video/7062779821264358662,https://www.tiktok.com/@jhanvalles/video/7062150757977574661,https://www.tiktok.com/@jhanvalles/video/7060681124099394822,https://www.tiktok.com/@jhanvalles/video/7060173845596065029,https://www.tiktok.com/@jhanvalles/video/7059435673392123141,https://www.tiktok.com/@jhanvalles/video/7058451152626584838,https://www.tiktok.com/@jhanvalles/video/7058078523419872518",2023-07-28 00:00:00,76
jhennysdrawing,0.019862490450725745,0.002291825821237586,null,1309,3960,false,false,null,0.01757066462948816,32600,null,"https://www.tiktok.com/@jhennysdrawing/video/7259855774615145733,https://www.tiktok.com/@jhennysdrawing/video/7259055975796051205,https://www.tiktok.com/@jhennysdrawing/video/7257737897636547846,https://www.tiktok.com/@jhennysdrawing/video/7257338486204681478,https://www.tiktok.com/@jhennysdrawing/video/7256960263327452421,https://www.tiktok.com/@jhennysdrawing/video/7246209134905920773,https://www.tiktok.com/@jhennysdrawing/video/7244977103496547590,https://www.tiktok.com/@jhennysdrawing/video/7244542060122885381,https://www.tiktok.com/@jhennysdrawing/video/7244265893490969861,https://www.tiktok.com/@jhennysdrawing/video/7243487344106441989,https://www.tiktok.com/@jhennysdrawing/video/7243061176987307270,https://www.tiktok.com/@jhennysdrawing/video/7242882722232864005,https://www.tiktok.com/@jhennysdrawing/video/7242718313833336070,https://www.tiktok.com/@jhennysdrawing/video/7242403751984663814,https://www.tiktok.com/@jhennysdrawing/video/7242015376467447046,https://www.tiktok.com/@jhennysdrawing/video/7241757101041782022,https://www.tiktok.com/@jhennysdrawing/video/7241325873998171397,https://www.tiktok.com/@jhennysdrawing/video/7240861295795244294,https://www.tiktok.com/@jhennysdrawing/video/7240491143698500870,https://www.tiktok.com/@jhennysdrawing/video/7240201353082047746,https://www.tiktok.com/@jhennysdrawing/video/7239890992453782790,https://www.tiktok.com/@jhennysdrawing/video/7239715410826759429,https://www.tiktok.com/@jhennysdrawing/video/7239353087549345030,https://www.tiktok.com/@jhennysdrawing/video/7239147376110259461,https://www.tiktok.com/@jhennysdrawing/video/7238805416849706246,https://www.tiktok.com/@jhennysdrawing/video/7238629787487505669,https://www.tiktok.com/@jhennysdrawing/video/7238395720087227653,https://www.tiktok.com/@jhennysdrawing/video/7238272550244011269,https://www.tiktok.com/@jhennysdrawing/video/7237969483564895493,https://www.tiktok.com/@jhennysdrawing/video/7237567506876009733,https://www.tiktok.com/@jhennysdrawing/video/7237289559145450757,https://www.tiktok.com/@jhennysdrawing/video/7237164948911115526,https://www.tiktok.com/@jhennysdrawing/video/7236903234869284102,https://www.tiktok.com/@jhennysdrawing/video/7236855794845797638,https://www.tiktok.com/@jhennysdrawing/video/7236566070927150342",2023-07-28 00:00:00,280
jhessyca36,0.014618973561430793,0.0008442568318151522,null,1286,4489,false,false,null,0.01377471672961564,687,null,"https://www.tiktok.com/@jhessyca36/video/7011562456761781509,https://www.tiktok.com/@jhessyca36/video/7009261691724762374,https://www.tiktok.com/@jhessyca36/video/7005746513519414533,https://www.tiktok.com/@jhessyca36/video/7005265585433087238,https://www.tiktok.com/@jhessyca36/video/7005216564240829701,https://www.tiktok.com/@jhessyca36/video/7003846242203618566,https://www.tiktok.com/@jhessyca36/video/6982983754348252421,https://www.tiktok.com/@jhessyca36/video/6963632588330257669,https://www.tiktok.com/@jhessyca36/video/6961723428768451846,https://www.tiktok.com/@jhessyca36/video/6960369078741568773,https://www.tiktok.com/@jhessyca36/video/6958056595494292741,https://www.tiktok.com/@jhessyca36/video/6957352060484357381,https://www.tiktok.com/@jhessyca36/video/6957349557843922181,https://www.tiktok.com/@jhessyca36/video/6951600862158392581,https://www.tiktok.com/@jhessyca36/video/6897756631820504321,https://www.tiktok.com/@jhessyca36/video/6870658455749823745,https://www.tiktok.com/@jhessyca36/video/6867907929824087301,https://www.tiktok.com/@jhessyca36/video/6867720533295877381,https://www.tiktok.com/@jhessyca36/video/6863808368579022085,https://www.tiktok.com/@jhessyca36/video/6861583580854766854,https://www.tiktok.com/@jhessyca36/video/6843761830846909701,https://www.tiktok.com/@jhessyca36/video/6842052336030960902,https://www.tiktok.com/@jhessyca36/video/6839448221018754309,https://www.tiktok.com/@jhessyca36/video/6839446890879241477,https://www.tiktok.com/@jhessyca36/video/6834332135382437126,https://www.tiktok.com/@jhessyca36/video/6831548287984602373,https://www.tiktok.com/@jhessyca36/video/6829827305297317125,https://www.tiktok.com/@jhessyca36/video/6829441244939209990,https://www.tiktok.com/@jhessyca36/video/6829440508809530630,https://www.tiktok.com/@jhessyca36/video/6828327777809304837,https://www.tiktok.com/@jhessyca36/video/6828248049412869381,https://www.tiktok.com/@jhessyca36/video/6828194610490199301,https://www.tiktok.com/@jhessyca36/video/6828005235475123462,https://www.tiktok.com/@jhessyca36/video/6827835912634862853,https://www.tiktok.com/@jhessyca36/video/6827820311178644741",2023-07-28 00:00:00,38
"Johannesburg / Vaal 📍""",0.04394417560838769,,https://www.tiktok.com/@7godfrey7,67100,274,null,,null,,,null,,,
k_7.m,0.3472222222222222,0.013888888888888888,null,12,79,false,false,null,0.3333333333333333,24,null,"https://www.tiktok.com/@k_7.m/video/7084592568960388353,https://www.tiktok.com/@k_7.m/video/7076852029045492994,https://www.tiktok.com/@k_7.m/video/7066360822297120001,https://www.tiktok.com/@k_7.m/video/7063891935844502786,https://www.tiktok.com/@k_7.m/video/7061180473489362177,https://www.tiktok.com/@k_7.m/video/7050484396943559937",2023-07-26 00:00:00,6
k_e_v_i_n_32,0.08333333333333333,0.0006265664160401002,null,532,294,false,false,null,0.08270676691729323,948,null,"https://www.tiktok.com/@k_e_v_i_n_32/video/7157993794065976581,https://www.tiktok.com/@k_e_v_i_n_32/video/7149913531150896389,https://www.tiktok.com/@k_e_v_i_n_32/video/7148850423246474502",2023-07-26 00:00:00,3
k_mko12,0.0413312693498452,0.0022114108801415304,null,1292,1779,false,false,null,0.03911985846970367,4346,null,"https://www.tiktok.com/@k_mko12/video/7090680944335539458,https://www.tiktok.com/@k_mko12/video/7090242444863819010,https://www.tiktok.com/@k_mko12/video/7090146879794629890,https://www.tiktok.com/@k_mko12/video/7089484151123954945,https://www.tiktok.com/@k_mko12/video/7089136933963648258,https://www.tiktok.com/@k_mko12/video/7088769134258965762,https://www.tiktok.com/@k_mko12/video/7088624450312080641,https://www.tiktok.com/@k_mko12/video/7088397237096680705,https://www.tiktok.com/@k_mko12/video/7081153303807036674,https://www.tiktok.com/@k_mko12/video/7080816549740793090,https://www.tiktok.com/@k_mko12/video/7080816018720820482,https://www.tiktok.com/@k_mko12/video/7079911610936069377,https://www.tiktok.com/@k_mko12/video/7078586585419091201,https://www.tiktok.com/@k_mko12/video/7078586200218520833,https://www.tiktok.com/@k_mko12/video/7078216252413529346,https://www.tiktok.com/@k_mko12/video/7078039033875614977,https://www.tiktok.com/@k_mko12/video/7077821389440355585,https://www.tiktok.com/@k_mko12/video/7077631139942321410,https://www.tiktok.com/@k_mko12/video/7077599468870257921,https://www.tiktok.com/@k_mko12/video/7077493015840853249,https://www.tiktok.com/@k_mko12/video/7077066352103623938,https://www.tiktok.com/@k_mko12/video/7077062664270155009,https://www.tiktok.com/@k_mko12/video/7077057801800994050,https://www.tiktok.com/@k_mko12/video/7076543685357341954,https://www.tiktok.com/@k_mko12/video/7076497148623310081,https://www.tiktok.com/@k_mko12/video/7076458704438103298,https://www.tiktok.com/@k_mko12/video/7076376022895086849,https://www.tiktok.com/@k_mko12/video/7076149596468104449,https://www.tiktok.com/@k_mko12/video/7072813929570782465,https://www.tiktok.com/@k_mko12/video/7072796913392815361,https://www.tiktok.com/@k_mko12/video/7072757449308081410,https://www.tiktok.com/@k_mko12/video/7072739585247202561,https://www.tiktok.com/@k_mko12/video/7072479652370992385,https://www.tiktok.com/@k_mko12/video/7072458030754843906,https://www.tiktok.com/@k_mko12/video/7071825006245825794",2023-07-26 00:00:00,93
k_s1oo,0.0474609375,0.00146484375,null,1024,938,false,false,null,0.04599609375,1573,null,"https://www.tiktok.com/@k_s1oo/video/7258011665248177414,https://www.tiktok.com/@k_s1oo/video/7140736445941058817,https://www.tiktok.com/@k_s1oo/video/7079078247383764225,https://www.tiktok.com/@k_s1oo/video/7077641786964987137,https://www.tiktok.com/@k_s1oo/video/7076521851538771201,https://www.tiktok.com/@k_s1oo/video/7075954701157682434,https://www.tiktok.com/@k_s1oo/video/7075419715002289410,https://www.tiktok.com/@k_s1oo/video/7065743125800684801,https://www.tiktok.com/@k_s1oo/video/7063929989632199937,https://www.tiktok.com/@k_s1oo/video/7063916664831675650,https://www.tiktok.com/@k_s1oo/video/7063124811760913666,https://www.tiktok.com/@k_s1oo/video/7060728726773943553,https://www.tiktok.com/@k_s1oo/video/7045102131141020930,https://www.tiktok.com/@k_s1oo/video/7036364853841251585,https://www.tiktok.com/@k_s1oo/video/7031836993176800514,https://www.tiktok.com/@k_s1oo/video/7029682544702524673,https://www.tiktok.com/@k_s1oo/video/7024099369913765122,https://www.tiktok.com/@k_s1oo/video/7023293817851972866,https://www.tiktok.com/@k_s1oo/video/7020858824374390017,https://www.tiktok.com/@k_s1oo/video/7020705035055156481,https://www.tiktok.com/@k_s1oo/video/7019995455996185858,https://www.tiktok.com/@k_s1oo/video/7018844279099395330,https://www.tiktok.com/@k_s1oo/video/7018706567776177409,https://www.tiktok.com/@k_s1oo/video/7018705092698279170,https://www.tiktok.com/@k_s1oo/video/7017876335729184001,https://www.tiktok.com/@k_s1oo/video/7017045089956449538,https://www.tiktok.com/@k_s1oo/video/7015562812357364993,https://www.tiktok.com/@k_s1oo/video/7015265095286623490,https://www.tiktok.com/@k_s1oo/video/7015155474567826689,https://www.tiktok.com/@k_s1oo/video/7011448664245685506",2023-07-26 00:00:00,30
k_y_in,0.1163059163059163,0.0007215007215007215,null,1260,1,false,false,null,0.11558441558441558,1602,null,"https://www.tiktok.com/@k_y_in/video/7033214460676377858,https://www.tiktok.com/@k_y_in/video/7033054350402538754,https://www.tiktok.com/@k_y_in/video/7032607095216246017,https://www.tiktok.com/@k_y_in/video/7032209253108616449,https://www.tiktok.com/@k_y_in/video/6945807768720788737,https://www.tiktok.com/@k_y_in/video/6839145956328393986,https://www.tiktok.com/@k_y_in/video/6836999318021524738,https://www.tiktok.com/@k_y_in/video/6833931163720092930,https://www.tiktok.com/@k_y_in/video/6833224058520227074,https://www.tiktok.com/@k_y_in/video/6832228642605616385,https://www.tiktok.com/@k_y_in/video/6827891111441353985",2023-07-26 00:00:00,11
karinaptr44,0.2027972027972028,0.008158508158508158,null,143,369,false,false,null,0.19463869463869465,1054,null,"https://www.tiktok.com/@karinaptr44/video/7228632881407511835,https://www.tiktok.com/@karinaptr44/video/7209661634489355547,https://www.tiktok.com/@karinaptr44/video/7199895026351066395,https://www.tiktok.com/@karinaptr44/video/7195075624422182170,https://www.tiktok.com/@karinaptr44/video/7192519518734896411,https://www.tiktok.com/@karinaptr44/video/7145362284909432091",2023-08-03 00:00:00,6
kastriotujkashaj,0.005741035152799858,0.00008832361773538243,null,1998,5914,false,false,null,0.005652711535064476,194,null,"https://www.tiktok.com/@kastriotujkashaj/video/7116625322564455686,https://www.tiktok.com/@kastriotujkashaj/video/7116622997775060230,https://www.tiktok.com/@kastriotujkashaj/video/7079750045880421637,https://www.tiktok.com/@kastriotujkashaj/video/7065364965049339141,https://www.tiktok.com/@kastriotujkashaj/video/7059472416417795334,https://www.tiktok.com/@kastriotujkashaj/video/7056472398568099077,https://www.tiktok.com/@kastriotujkashaj/video/7056371268546858246,https://www.tiktok.com/@kastriotujkashaj/video/7056366317229657350,https://www.tiktok.com/@kastriotujkashaj/video/7055708556032576773,https://www.tiktok.com/@kastriotujkashaj/video/7053495162374196486,https://www.tiktok.com/@kastriotujkashaj/video/7053026837391281414,https://www.tiktok.com/@kastriotujkashaj/video/7048738906069536006,https://www.tiktok.com/@kastriotujkashaj/video/7047129351040617733,https://www.tiktok.com/@kastriotujkashaj/video/7047128266557148421,https://www.tiktok.com/@kastriotujkashaj/video/7045914673752952069,https://www.tiktok.com/@kastriotujkashaj/video/7045391146809445637,https://www.tiktok.com/@kastriotujkashaj/video/7039437703145852165",2023-08-03 00:00:00,17
keithnavaa,0.15112469004605028,0.0018154445625221396,null,941,433,false,false,null,0.14930924548352814,4701,null,"https://www.tiktok.com/@keithnavaa/video/7175351938966424837,https://www.tiktok.com/@keithnavaa/video/7172568663478799621,https://www.tiktok.com/@keithnavaa/video/7158323934226664710,https://www.tiktok.com/@keithnavaa/video/7146778326286355717,https://www.tiktok.com/@keithnavaa/video/7138031913943485702,https://www.tiktok.com/@keithnavaa/video/7137151632743140614,https://www.tiktok.com/@keithnavaa/video/7116535032956685574,https://www.tiktok.com/@keithnavaa/video/7115941597677735174,https://www.tiktok.com/@keithnavaa/video/7097582814278733062,https://www.tiktok.com/@keithnavaa/video/7094671637349420294,https://www.tiktok.com/@keithnavaa/video/7082632534714076422,https://www.tiktok.com/@keithnavaa/video/7082460603146636550,https://www.tiktok.com/@keithnavaa/video/7081111831556672773,https://www.tiktok.com/@keithnavaa/video/7075073915822918918,https://www.tiktok.com/@keithnavaa/video/7067063157403012358,https://www.tiktok.com/@keithnavaa/video/7065170246197316869,https://www.tiktok.com/@keithnavaa/video/7055546761636482310,https://www.tiktok.com/@keithnavaa/video/7053284782368771333,https://www.tiktok.com/@keithnavaa/video/7028369246174399750,https://www.tiktok.com/@keithnavaa/video/7026466412856102149,https://www.tiktok.com/@keithnavaa/video/7023072829272837382,https://www.tiktok.com/@keithnavaa/video/7010192533682736389,https://www.tiktok.com/@keithnavaa/video/6990156094018424069,https://www.tiktok.com/@keithnavaa/video/6990116035135474950",2023-07-31 00:00:00,24
